id Turn;time;speaker;simultaneous;text;event
940;3751.28;spk2;spk2 spk1;parce que bon un peu du langage familier hein mais bon euh;-
940;3751.28;spk1;spk2 spk1;-;rire
940;3756.285;spk2;spk2 spk1;non mais c'est vrai qu'on oublie le micro et puis euh;-
940;3756.285;spk1;spk2 spk1;-;rire
940;3759.271;spk2;spk2 spk1;on fait comme si euh je sais pas;-
940;3759.271;spk1;spk2 spk1;hm hm hm hm;-
940;3761.367;spk2;spk2 spk1;on parlait de soi tout ça;-
940;3761.367;spk1;spk2 spk1;bah c'est le;-
941;3763.699;spk1;-;c'est c'est ce qu'on ch- si on arrive à faire ça c'est qu'on;-
942;3766.395;spk1;spk1 spk2;enfin on est content;-
942;3766.395;spk2;spk1 spk2;ouais;-
942;3767.357;spk1;spk1 spk2;-;rire
942;3767.357;spk2;spk1 spk2;bah écoutez c'est ce qui s'est passé en tout cas j'ai eu de retenue et euh;-
942;3772.242;spk1;spk1 spk2;non non bah c'est hm;-
942;3772.242;spk2;spk1 spk2;bon j'ai peut-être un peu trop parlé sincérement j'ai parlé;-
943;3776.603;spk1;-;c'est c'est s- si vous vous êtes euh à l'aise;-
944;3779.589;spk1;spk1 spk2;c'est c'est tout ce qu'on cherche;-
944;3779.589;spk1;spk1 spk2;-;rire
944;3779.589;spk2;spk1 spk2;oh bah ouais mais moi je suis toujours à l'aise quoi non mais c'est vrai je;-
945;3785.08;spk2;-;j'ai je s- je suis pas souvent mal;-
946;3786.814;spk2;spk2 spk1;à l'aise on va dire ouais;-
946;3786.814;spk1;spk2 spk1;ouais ouais ouais ouais;-
947;3788.474;spk1;-;oui pourtant comme vous dites c'est pas un situation euh;-
948;3790.787;spk1;spk1 spk2;voilà vous me connaissez pas j'arrive avec des micros;-
948;3790.787;spk1;spk1 spk2;-;rire
948;3790.787;spk2;spk1 spk2;bah ouais non puis Marine quand elle m'a dit euh;-
949;3795.258;spk2;-;bah c'est c'est les profs de la fac et tout;-
950;3797.358;spk2;spk2 spk1;alors moi la fac je me dis;-
950;3797.358;spk1;spk2 spk1;-;rire
950;3799.47;spk2;spk2 spk1;oh là là elle me dit mais non mais t'inquiètes pas euh;-
950;3799.47;spk1;spk2 spk1;-;rire
950;3802.888;spk2;spk2 spk1;non je dis attends c'est s- franchement pas me prendre la tête;-
950;3802.888;spk1;spk2 spk1;-;rire
950;3806.771;spk2;spk2 spk1;elle me dit mais non mais non t'inquiète pas;-
950;3806.771;spk1;spk2 spk1;-;rire
950;3809.516;spk2;spk2 spk1;ça lui tenait tellement à coeur que vraiment je le sentais ouais;-
950;3809.516;spk1;spk2 spk1;-;rire
950;3813.247;spk2;spk2 spk1;ouais ouais;-
950;3813.247;spk1;spk2 spk1;ouais;-
951;3813.836;spk2;-;de elle me disait de participer à ça euh;-
951;3816.112;spk2;-;puis ah bah là elle est à fond hein ça lui plaît;-
952;3817.854;spk2;spk2 spk1;vachement ce qu'elle fait donc euh;-
952;3817.854;spk1;spk2 spk1;hm hm hm;-
953;3820.155;spk1;-;et justement pour faire un lien un peu avec euh;-
954;3822.732;spk1;-;avec ce qu'elle fait et ce qu'on fait est-ce que vous pensez qu'ici y a une façon de parler à Orléans;-
955;3827.4;spk2;-;hm;-
956;3828.102;spk1;-;particulière ?;-
956;3829.939;spk1;-;euh que ce soit euh des mots que vous ayez entendus ou un accent ou;-
957;3833.69;spk1;spk1 spk2;je sais pas;-
957;3833.69;spk2;spk1 spk2;pas une façon de parler mais;-
958;3834.683;spk2;-;des mots que j'ai appris ici;-
959;3836.065;spk2;spk2 spk1;que j'utilisais pas avant;-
959;3836.065;spk1;spk2 spk1;ouais;-
959;3837.857;spk2;spk2 spk1;alors euh par exemple euh;-
959;3837.857;spk1;spk2 spk1;vous é- comme quoi ?;-
960;3840.915;spk2;-;ici j'a- au début on me disait bah tu vas mettre ça aux monstres;-
961;3844.429;spk1;-;oui;-
961;3844.429;-;spk1;-;rire
962;3845.347;spk2;-;aux monstres;-
962;3847.035;spk2;-;je pensais qu'on se moquait de moi je dis aux mons- c'est quoi les monstres;-
963;3850.429;spk2;spk2 spk1;et j'ai appris que c'était euh la déchetterie enfin nous ce qu'on appelait;-
963;3850.429;spk1;spk2 spk1;ouais hm hm hm hm hm hm hm;-
964;3854.035;spk2;-;ou la canche moi là c'est pareil j'utilisais pas ce mot-là la canche;-
965;3857.496;spk1;-;je connais pas la canche;-
966;3858.362;spk2;-;bah c'est pareil une;-
967;3859.168;spk2;spk2 spk1;déchetterie;-
967;3859.168;spk1;spk2 spk1;ah;-
968;3859.802;spk2;-;c'est une canche;-
969;3860.406;spk1;-;d'accord;-
970;3861.179;spk2;-;après y a eu euh;-
970;3862.674;spk2;-;les nourrices quand ils étaient petits euh ça;-
970;3862.674;-;spk2;-;rire
970;3865.347;spk2;-;fais-moi un mignon;-
971;3867.064;spk2;spk2 spk1;alors les enfants ils regardaient la nourrice comme ça;-
971;3867.064;spk1;spk2 spk1;-;rire
972;3870.194;spk2;-;ils me regardaient bah je disais je peux pas vous aider;-
972;3872.603;spk2;-;un mignon on ne sait pas ce que c'est;-
973;3874.507;spk2;spk2 spk1;un bisou;-
973;3874.507;spk1;spk2 spk1;-;rire
974;3876.032;spk2;-;bah ouais;-
975;3876.484;spk1;-;je connaissais pas non plus;-
976;3877.589;spk2;-;et euh;-
977;3878.531;spk2;spk2 spk1;mais des des expressions ouais fais-moi un mignon;-
977;3878.531;spk1;spk2 spk1;un mignon ah ouais;-
977;3878.531;spk1;spk2 spk1;-;rire
978;3882.238;spk2;-;ou alors mais y en a d'autres hein alors on en parle souvent quand on est euh;-
978;3886.185;spk2;-;ensemble;-
979;3887.431;spk2;spk2 spk1;des mots c'est des emplois des;-
979;3887.431;spk1;spk2 spk1;ouais des petits mots comme ça mais sinon voilà;-
980;3889.464;spk1;-;pas y a pas d'accent enfin vous avez pas repéré des;-
981;3892.516;spk2;-;non;-
982;3892.992;spk1;-;non;-
983;3893.41;spk2;-;à part peut-être si dans des dans des campagnes dans;-
984;3896.011;spk2;spk2 spk1;des;-
984;3896.011;spk1;spk2 spk1;hm hm;-
985;3896.857;spk2;-;des personnes un peu plus âgées qui ont une façon de parler ou;-
986;3900.564;spk2;spk2 spk1;de s'exprimer je veux dire non enfin vous j'ai pas;-
986;3900.564;spk1;spk2 spk1;ouais hm hm hm;-
986;3903.395;spk2;spk2 spk1;j'ai pas trouvé;-
986;3903.395;spk1;spk2 spk1;non non non;-
987;3904.828;spk2;-;non;-
988;3905.355;spk1;-;c'est assez neutre;-
989;3906.972;spk2;spk2 spk1;bah oui je trouve ouais ouais;-
989;3906.972;spk1;spk2 spk1;ouais hm;-
989;3909.164;spk2;spk2 spk1;je vois pas trop la différence avec euh;-
989;3909.164;spk1;spk2 spk1;-;rire
989;3911.501;spk2;spk2 spk1;les banlieusards euh;-
989;3911.501;spk1;spk2 spk1;ouais;-
990;3913.573;spk2;-;après y a des gens qui ont une façon de;-
990;3915.741;spk2;-;de s'exprimer parce que dans leur éducation y a eu;-
991;3918.534;spk2;spk2 spk1;euh mais bon mais sinon y a pas;-
991;3918.534;spk2;spk2 spk1;-;pf
991;3918.534;spk1;spk2 spk1;oui oui oui oui hm hm hm hm hm;-
992;3922.437;spk1;-;Ok;-
992;3923.716;spk1;-;et une toute dernière question;-
992;3925.644;spk1;-;dont Marine vous a peut-être parlé;-
992;3925.644;-;spk1;-;rire
992;3928.173;spk1;-;dans;-
993;3930.077;spk1;-;dans l'enquête qui a été qui avait été faite y a quarante ans y avait ils posaient une question culinaire;-
993;3935.182;spk1;-;sur l'omelette;-
993;3936.178;spk1;-;en fait;-
994;3937.11;spk1;spk1 spk2;et du ah non elle vous l'a pas dit;-
994;3937.11;spk2;spk1 spk2;non non elle me l'a pas dit;-
995;3938.749;spk1;-;et euh hm;-
995;3940.148;spk1;-;et donc euh donc ils avaient un certain nombre de questions c'était beaucoup plus fermé en fait;-
996;3944.456;spk1;spk1 spk2;que ce qu'on essaye de faire là;-
996;3944.456;spk2;spk1 spk2;avec Marine oui;-
997;3946.119;spk1;-;et y avait une question qui était euh;-
997;3948.696;spk1;-;comment est-ce qu'on fait une omelette chez vous ?;-
997;3951.062;spk1;-;et donc pour eux;-
997;3951.062;-;spk1;-;rire
997;3957.365;spk1;-;si vous voulez bien;-
997;3957.365;-;spk1;-;rire
998;3958.812;spk2;-;oui;-
999;3959.077;spk1;-;m'expliquer comment vous faites une omelette;-
1000;3961.178;spk2;-;alors je vais vous donner deux réponses;-
1001;3963.106;spk2;spk2 spk1;déjà;-
1001;3963.106;spk1;spk2 spk1;ah;-
1001;3964.067;spk2;spk2 spk1;j'en fait pas parce que je n'aime pas les oeufs;-
1001;3964.067;spk1;spk2 spk1;-;rire
1001;3966.259;spk2;spk2 spk1;mais quand j'en fais parce que je vis avec des gens qui aiment les oeufs pour les autres;-
1001;3966.259;spk1;spk2 spk1;pour les autres;-
1001;3966.259;spk1;spk2 spk1;-;rire
1002;3970.951;spk2;-;donc euh;-
1003;3972.62;spk2;spk2 spk1;c'est un peu surprenant comme question bah je vais vous la détailler hein alors je prends un petit;-
1003;3972.62;spk1;spk2 spk1;-;rire
1003;3972.62;spk1;spk2 spk1;-;rire
1004;3978.562;spk2;-;euh un récipient;-
1005;3980.417;spk1;-;hm;-
1006;3980.802;spk2;-;je casse mes oeufs;-
1006;3982.153;-;spk2;-;bb
1006;3983.215;spk2;-;dans le récipient;-
1007;3984.542;spk2;spk2 spk1;-;rire
1007;3984.542;spk1;spk2 spk1;-;rire
1007;3986.326;spk2;spk2 spk1;je sais pas si c'est la réponse qu'il vous faut d'accord;-
1007;3986.326;spk1;spk2 spk1;si si si si c'est ça;-
1007;3986.326;spk1;spk2 spk1;-;rire
1008;3989.408;spk2;-;ensuite euh bah j'ajoute euh;-
1008;3991.528;spk2;-;parce que c'est pas parce que j'aime pas ça que je vais faire euh;-
1008;3994.273;spk2;-;voilà je rajoute souvent du persil euh;-
1008;3996.778;spk2;-;alors j'ai souvent sous forme lyophilisée de l'ail ou les choses comme ça;-
1008;4000.28;spk2;-;je bats;-
1008;4001.205;spk2;-;je mets du beurre dans ma poêle je vide mon omelette;-
1008;4004.367;spk2;-;enfin mes oeufs et puis;-
1008;4006.362;spk2;-;j'attends que ça cuise;-
1008;4007.323;spk2;-;je la replie;-
1008;4007.323;-;spk2;-;b
1008;4008.477;spk2;-;en deux;-
1008;4009.895;spk2;-;et puis bah voilà;-
1009;4010.953;spk1;-;parfait;-
1009;4012.227;-;spk1;-;rire
1010;4013.333;spk1;spk1 spk2;-;rire
1010;4013.333;spk2;spk1 spk2;voilà;-
1010;4014.342;spk1;spk1 spk2;c'est parfait;-
1010;4014.342;spk2;spk1 spk2;bah c'est pas trop compliqué comme recette;-
1010;4016.217;spk1;spk1 spk2;non non non non non on demande pas le;-
1010;4016.217;spk1;spk1 spk2;-;rire
1010;4016.217;spk2;spk1 spk2;de toute façon on est;-
1010;4016.217;spk2;spk1 spk2;-;pi
1010;4019.727;spk1;spk1 spk2;justement;-
1010;4019.727;spk1;spk1 spk2;-;rire
1010;4019.727;spk2;spk1 spk2;vous auriez demandé le couscous j'aurais pas pu vous répondre;-
1010;4022.612;spk1;spk1 spk2;donc non c'est parfait;-
1010;4022.612;spk2;spk1 spk2;-;rire
